Category,Distance
Inter-population,0.9641055448799976
Inter-population,0.9585584553606088
Inter-population,0.942477961141326
Inter-population,0.9213845505030638
Inter-population,0.8761335480673935
Inter-population,0.853650838675139
Inter-population,0.9255120296554982
Inter-population,0.939316648301718
Inter-population,0.9734880049810224
Inter-population,0.9478627314513848
Inter-population,0.9681572838884694
Inter-population,0.9991774624717252
Inter-population,0.9030959360900176
Inter-population,0.951197432559266
Inter-population,0.9739903865207472
Inter-population,0.9369962687765312
Inter-population,0.9715876641918904
Inter-population,0.9772157938685436
Inter-population,0.9531877714295504
Inter-population,0.9488787035069662
Inter-population,0.9368541803362838
Inter-population,0.9679856767292176
Inter-population,0.9621899599848884
Inter-population,0.9993669970832754
Inter-population,0.9994289793004996
Inter-population,0.975197294250282
Inter-population,0.9724176437744276
Inter-population,0.9772056131787676
Inter-population,0.9461327540193972
Inter-population,0.9492865738353105
Inter-population,0.996183232097622
Inter-population,0.7629511556415803
Inter-population,0.9584350155799528
Inter-population,0.9942798380358636
Inter-population,0.8612167482036386
Inter-population,0.9590813246969772
Inter-population,0.9733517909672954
Inter-population,0.8970384955796216
Inter-population,0.9937652158422896
Inter-population,0.9608024162977818
Inter-population,0.9878826530612244
Inter-population,0.9174660649391168
Inter-population,0.9702458768389384
Inter-population,0.952031581592016
Inter-population,0.8880210761913644
Inter-population,0.9310286450818568
Inter-population,0.9533988252670628
Inter-population,0.9807094918504315
Inter-population,0.968488243388776
Inter-population,0.9739099591439944
Inter-population,0.9556072043609432
Inter-population,0.973808138644784
Inter-population,0.9791650431394378
Inter-population,0.9498767492421228
Inter-population,0.991016697421126
Inter-population,0.9289348592776392
Inter-population,0.999065960948272
Inter-population,0.974842425332402
Inter-population,0.9951912685249586
Inter-population,0.9792675544794188
Inter-population,0.9474526595855246
Inter-population,0.992306984811058
Inter-population,0.8526410912190964
Inter-population,0.9988859180035652
Inter-population,1.0
Inter-population,0.9902923580539564
Inter-population,0.8990019122885928
Inter-population,0.9556253591766366
Inter-population,0.95272202731822
Inter-population,1.0
Inter-population,0.9862005228274934
Inter-population,0.9494942642161096
Inter-population,0.9413953943905096
Inter-population,0.9551406125469658
Inter-population,0.9461255330183244
Inter-population,0.9950822896859224
Inter-population,0.9561714778939292
Inter-population,0.9411768957243214
Inter-population,0.9868397213117456
Inter-population,0.9575489788312062
Inter-population,0.9306816995511014
Inter-population,0.9704244551510236
Inter-population,0.8087723369691344
Inter-population,0.9555514269573032
Inter-population,0.9354896474538332
Inter-population,0.9879082740368615
Inter-population,0.9177877428998508
Inter-population,0.98447934701954
Inter-population,0.9291232865699242
Inter-population,0.9216368969546658
Inter-population,0.9748950069995334
