sid,within_sample_diversity,location
sample_2221,0.04582151844723744,East
107201701643,0.07505403474593703,East
sample_9982,0.15012617505824255,East
9_T_4,0.03955867463739866,West
sample_8977,0.035996728231707825,East
sample_8737,0.046026977132068624,East
sample_9968,0.053629409636928596,East
sample_2859,0.023493795013566496,West
107201700855,0.11556733533848663,East
sample_2619,0.030734190479590202,East
K0191,0.04389057438070748,East
sample_11997,0.17326569694357932,East
107201701653,0.02892871632792108,East
sample_8892,0.27290954458674965,East
sample_8673,0.026611640256961704,East
sample_152,0.044201977903991656,West
107201700665,0.028996818690077,East
sample_1559,0.062031479713191354,West
sample_11839,0.06348177419386283,West
sample_8082,0.035572954471341664,West
sample_9844,0.059683932626338955,East
sample_9354,0.03579488738672147,East
sample_1435,0.061565807057551575,West
sample_11022,0.039270870398348486,East
sample_10202,0.03775546864641643,West
107201700821,0.07887799002362954,East
K0162,0.07811470912837544,East
sample_9868,0.0329385543077227,East
sample_2636,0.027333362328691647,East
sample_671,0.05959861640204557,West
107201702138,0.03796294985354147,East
sample_179,0.07948005015930915,East
sample_9214,0.06019023963881212,East
sample_11886,0.051160428067101235,West
sample_11372,0.10952005776735324,East
sample_8070,0.04994380810895573,West
107201701132,0.060376944210376184,East
sample_3366,0.0377747943303764,West
sample_9865,0.057468609826685876,East
sample_9341,0.06383564827533102,East
107201703910,0.036336268913409284,East
sample_12072,0.06258482666640672,West
107201700140,0.05972919279561126,East
sample_1884,0.07965544951987506,East
sample_9641,0.07761491101539592,East
107201701307,0.03285764411306074,East
sample_11963,0.07452842252893353,East
sample_6878,0.027541814626680233,West
sample_8704,0.042746141288381584,East
sample_11458,0.03643772940691727,East
sample_11865,0.05403840446458346,East
107201700388,0.0657866042827306,East
sample_9651,0.0499792602436543,East
sample_8895,0.07207393301832817,East
sample_3372,0.02596620627521254,West
sample_11431,0.0615958498221376,East
107201701909,0.07114159541838098,East
107201703125,0.13429416082262347,East
107201701028,0.03259227270333527,East
sample_83,0.03314686344390772,West
sample_7818,0.02552072523044848,West
sample_8991,0.07142235889549985,East
sample_4904,0.047539286701705416,East
107201703989,0.028495017573520593,East
sample_12245,0.055104883632596614,West
107201700991,0.07756321284208961,East
sample_2363,0.06008753670301594,West
sample_1511,0.0431531493589079,West
107201701320,0.07163833022540461,East
sample_1251,0.020229685038395593,West
sample_12486,0.04887334645544314,West
sample_12760,0.07537414189538111,East
sample_11916,0.05684804729981685,West
sample_11428,0.09884826263798191,East
sample_9440,0.09209563564802423,East
K0012,0.07263329020440358,East
sample_9254,0.05787295245190315,East
sample_8654,0.05077023818709363,East
sample_12562,0.06324429358086346,East
107201700888,0.05413353450348541,East
107201702483,0.05471736313072416,East
sample_1527,0.049420180006501294,West
sample_11700,0.06644015296813323,East
sample_9143,0.02540528888341746,East
107201703860,0.05353757061971523,East
sample_11932,0.051955916188414344,East
sample_1585,0.09576353680291706,West
sample_10984,0.028319457587621246,East
sample_1964,0.03891092322609041,West
sample_8993,0.18585924847111315,East
sample_8460,0.05418206586654917,West
107201704091,0.054763714760884034,East
sample_11918,0.045260100991532,East
107201702262,0.02413834941989277,East
sample_4899,0.04374298522944509,West
sample_8801,0.02465608721392075,East
sample_9422,0.04357314509379685,East
sample_3324,0.05598938490323649,East
sample_7959,0.08771193543796137,West
sample_12295,0.0401247918107265,East
107201700757,0.030219667619130107,East
sample_12787,0.05439373402484116,West
107201704112,0.057478389770788674,East
C0160,0.0884352788326603,East
sample_11889,0.06238067504840347,West
sample_607,0.032232346777413996,West
107201701660,0.0610105887909342,East
107201700027,0.07480993071703257,East
107201703894,0.24500269970035846,East
sample_9401,0.0544993715316113,East
sample_7810,0.05184699091771243,West
sample_11193,0.047834234190627836,East
K0221,0.05368092648824888,East
sample_43,0.05572933705216036,West
sample_9149,0.06579693579843669,East
107201700658,0.03924080645515201,East
sample_8641,0.0360247525595116,East
107201701792,0.04247554375159862,East
sample_9729,0.034718460464984224,East
sample_12588,0.0296391110375949,West
sample_10682,0.047689407632181484,West
sample_3774,0.023936444300027067,West
sample_8821,0.02040051284261282,East
sample_3379,0.03605100690574974,West
sample_8454,0.019307319331337697,West
sample_11323,0.03494439094284636,West
sample_299,0.0523562292645857,East
sample_12568,0.1232265854299482,East
sample_2713,0.03553653241239952,East
sample_9849,0.04321091917070569,East
107201702046,0.08808451481789557,East
sample_11681,0.03359957041680662,West
sample_8994,0.03201146518081407,East
sample_4970,0.04248804450268721,West
sample_8158,0.11529468172498601,West
sample_12534,0.051314440398870925,East
sample_2933,0.04362595912837759,West
sample_9454,0.06963378816653826,East
107201700804,0.07902987561761006,East
sample_530,0.08531529917752546,West
sample_8688,0.07053314216962343,East
107201702077,0.03897614977156113,East
sample_4117,0.05554807577951899,East
sample_7472,0.06537592564656779,West
sample_1862,0.0912024471107693,East
sample_3481,0.047910159251196176,East
sample_3410,0.03469155420626565,West
sample_502,0.11015610303507518,East
sample_8537,0.030421604629270946,West
sample_12119,0.10287270068346317,East
107201700139,0.05697970344488428,East
sample_9532,0.04886523373438232,East
sample_11001,0.058671181314593035,East
C0009,0.0696974663299817,East
sample_7527,0.02435940807254116,West
107201701689,0.07792077837784762,East
HK0066,0.0484846740685765,East
sample_11559,0.04402876723948403,East
sample_9946,0.03818512965907378,East
sample_3407,0.05159600862035191,West
sample_3714,0.03662916603065475,West
sample_7571,0.0512241757395739,West
107201701332,0.03174540614318715,East
sample_799,0.04450147365234739,West
107201704066,0.07311136093220656,East
HK0059,0.07658364623459413,East
107201701004,0.05506971093076386,East
sample_10696,0.0719150567888588,West
sample_9622,0.06161563164944807,East
sample_11646,0.061752533287870504,East
sample_9367,0.10352446473537197,East
107201703272,0.044361659723327486,East
sample_11099,0.0601756611216378,West
107201701982,0.07916030020665535,East
sample_983,0.02335274770337352,West
sample_4928,0.09506652914392301,East
sample_11629,0.07381597540686664,East
sample_9626,0.152220790102862,East
107201700071,0.04320270648727013,East
sample_11136,0.02537059807402718,East
sample_3662,0.0469408484121959,West
sample_7560,0.06520502875785524,West
sample_1324,0.08820013476452239,West
sample_397,0.16320786008865532,East
sample_10723,0.043964054272573626,West
sample_9940,0.05363210354188185,East
sample_7729,0.0727828285341667,West
107201701530,0.06583134310019774,East
sample_9145,0.06379036556591808,East
sample_3810,0.06203042986622524,West
107201703135,0.05634225864609771,East
107201700134,0.046794458765607436,East
sample_2271,0.026767949537531865,East
sample_8870,0.11091863083042697,East
sample_11855,0.14660201195467604,East
sample_10049,0.055956081416657776,East
107201701468,0.051440678048955905,East
107201700749,0.06376787421509052,East
sample_11280,0.07328247626974849,East
107201702541,0.03797225333395297,East
sample_12194,0.14372165786840255,East
sample_1206,0.041307264853300205,East
sample_3364,0.049727515281236805,West
sample_9080,0.09776396033162993,East
sample_4386,0.06947283029551868,East
sample_11658,0.03459358051418428,East
107201702531,0.09481808721809047,East
107201700776,0.08711221695908071,East
K0010,0.09285981864484102,East
sample_11454,0.07460525903031558,East
107201703179,0.04911680621986993,East
sample_74,0.044182263802585574,West
sample_12293,0.045377457075631164,East
sample_9331,0.03649420899263948,East
sample_9750,0.07733145788833816,East
107201702243,0.055910486737748746,East
K0252,0.0276078125154169,East
107201700615,0.05519511261761226,East
sample_11668,0.02426674302921018,East
sample_77,0.050650657033874134,West
sample_4004,0.046665024081267756,East
sample_1789,0.0550969503341821,East
sample_9302,0.039702077775021286,East
sample_11866,0.03159479877739407,East
107201702481,0.03644252826743408,East
sample_372,0.04647504041782863,West
107201704134,0.04763591179148356,East
107201700603,0.05831071183068277,East
sample_11862,0.03177657092615223,West
sample_9273,0.06445184969451896,East
sample_383,0.12571078827435597,East
sample_5675,0.033704415603559815,West
107201701442,0.062474337278753664,East
107201700968,0.09676930777934331,East
107201703823,0.03966503008675768,East
sample_7658,0.0563027590598493,West
sample_11733,0.04150165991457413,West
sample_9291,0.048158470836109545,East
sample_753,0.042096563665675636,East
sample_3545,0.05966021374408828,East
sample_7660,0.04036559623504432,West
HK0016,0.046641134697307664,East
sample_2695,0.06161923225223554,East
107201701105,0.04640329188574001,East
sample_8745,0.06472598859966455,East
sample_257,0.05251899233165982,West
107201701441,0.17146046928979258,East
sample_3532,0.06423047691107979,East
107201704146,0.07410471578810121,East
sample_1643,0.08068603132608236,West
sample_2817,0.022363216493953356,East
sample_9072,0.06427433858026073,East
sample_11108,0.07448531874809987,East
107201700570,0.05078799067441192,East
sample_8521,0.07919513919843615,West
107201701794,0.04865996821939114,East
sample_1933,0.05611239621533359,East
sample_10703,0.059943580095014014,West
sample_12010,0.0717791979565552,East
sample_1235,0.02602939742120525,East
sample_10061,0.08102168331202776,East
sample_11724,0.02796648644828878,West
107201700263,0.037170539390675994,East
sample_4953,0.02323897462624754,West
sample_793,0.03164527824764255,West
107201703643,0.06856649360199257,East
sample_12666,0.058481337379036824,West
sample_1658,0.03990714813581947,West
sample_11631,0.1043694358220808,East
sample_2975,0.07102756315905606,East
sample_1239,0.09013405534615393,East
sample_9677,0.0833707383045545,East
107201700904,0.06798516887901666,East
sample_11031,0.08353836533269048,East
sample_593,0.18571241677582376,West
107201701487,0.0905006805032272,East
107201704092,0.08027948781152267,East
sample_11838,0.1087890562520701,East
sample_11307,0.05580743916119004,West
C0067,0.07041920878442981,East
sample_8987,0.11664018245588717,East
sample_11453,0.04693861584538251,West
sample_2144,0.10021581324214235,East
107201700881,0.03204636128586631,East
sample_12014,0.06142205797745768,East
sample_9419,0.05923110446265055,East
sample_9000,0.04108119352907364,East
sample_11063,0.0346126490735519,East
sample_678,0.07240833620942787,West
sample_991,0.02911499362013312,West
107201702628,0.05827595293579336,East
107201700573,0.060363848743686256,East
107201701419,0.05802594887504288,East
sample_11555,0.09063125695438091,East
sample_3706,0.053575479517722964,West
sample_10713,0.022275251755403503,West
sample_9639,0.031394386815255686,East
sample_9202,0.04250977623849987,East
sample_2807,0.08565302313875489,West
107201704088,0.01866129497598936,East
sample_11656,0.14977134728974145,East
107201701062,0.0718833786430307,East
sample_719,0.05003346750376002,West
107201701817,0.049549717507802224,East
sample_10120,0.06592339383668812,East
sample_12709,0.06381048864256775,West
sample_50,0.05984942060843558,West
sample_9113,0.10082991765712099,East
sample_12387,0.04402381291046631,West
sample_3248,0.06466879202415625,East
sample_8564,0.034973046169015184,West
sample_2982,0.058561905795881254,East
107201701059,0.04962488193145533,East
sample_9201,0.03992686693101806,East
sample_907,0.04792915394161656,East
sample_817,0.06877255046330266,West
sample_517,0.11745336056045008,East
107201702476,0.04162476530171506,East
sample_7664,0.08079192734474604,West
HK0045,0.024414902766083987,East
sample_11708,0.06786759983396454,West
sample_12460,0.08489763476755365,East
107201700869,0.04673304089070599,East
sample_9205,0.0624091044379854,East
sample_755,0.05152163343765656,East
107201703317,0.055361273217104136,East
sample_3956,0.05080985023201834,East
sample_5718,0.07913824590060219,East
sample_12131,0.036677988034978834,West
sample_9212,0.052486841839101746,East
sample_11049,0.08755142547701099,East
sample_8452,0.028371140231181043,West
sample_9456,0.06642948144425644,East
HK0067,0.041409292490158414,East
sample_8597,0.03652147935829378,East
sample_4103,0.1379100475178705,East
sample_9317,0.046208381004439414,East
sample_1056,0.059245716118006365,East
sample_33,0.01671459355439438,West
sample_711,0.06614393495675426,West
sample_11718,0.048314168987142546,East
sample_3777,0.040297209942246046,West
sample_3863,0.04665697834263453,East
107201702577,0.05389204200310957,East
sample_284,0.05156323351424263,East
sample_2202,0.06820335430046413,West
107201700512,0.041064433966242556,East
sample_5093,0.1421074317881553,East
sample_8840,0.0358093746167019,East
sample_3695,0.028313077628979028,West
sample_8517,0.03164556217537897,West
107201702189,0.11314684435837427,East
sample_10666,0.04306362086088573,West
sample_3669,0.043450648819882795,West
sample_2211,0.05939611972997932,East
sample_12196,0.057087853256325205,East
sample_9172,0.038214824492093416,East
sample_3758,0.03356338017430845,East
107201700351,0.048673254719428904,East
sample_4041,0.04458175139601541,East
sample_8969,0.038027739449544545,East
sample_11464,0.034357920877114256,West
sample_1236,0.065504597033993,East
sample_1057,0.06608066512816498,East
sample_805,0.06636281766727728,West
sample_11804,0.19196806162661012,East
107201702064,0.09481233096358652,East
sample_2184,0.04391525551376841,West
sample_10935,0.053577407374551196,East
sample_4211,0.027503368753264517,West
sample_8986,0.058158973950924155,East
sample_71,0.04275841453347473,West
107201703057,0.09757708517821338,East
sample_11861,0.05815841280536282,East
sample_3486,0.05818787202470107,East
sample_9133,0.06839688244083543,East
sample_11249,0.06386288728996972,East
107201700501,0.06336362403549045,East
sample_3969,0.04043449813552647,East
107201701745,0.05071309749426258,East
sample_12000,0.1110357777338318,East
sample_10044,0.05052309308203932,East
sample_1200,0.05085896530456423,East
sample_1608,0.0794155346562268,East
sample_1719,0.09835382628137491,East
sample_11625,0.039074544518901536,East
sample_8518,0.04509841752740972,West
107201700163,0.03800827823357773,East
sample_407,0.06916087036488318,East
sample_7555,0.042821859913516336,West
sample_9727,0.05420138368240363,East
107201700792,0.05754856706796795,East
sample_12352,0.06686025805428752,East
sample_190,0.05332287257710128,East
sample_9716,0.11383037560344175,East
107201704101,0.148033223011594,East
sample_3463,0.040052847027839004,West
sample_2918,0.07160508527227545,East
107201701498,0.06145384082474604,East
sample_11446,0.07879895083345088,East
107201704030,0.06126207002208024,East
107201700659,0.10773953518319651,East
sample_3555,0.048480109611016,East
sample_9545,0.04678343656176854,East
sample_2964,0.07714501622048235,East
sample_5478,0.07694463528707644,East
107201703764,0.09166199119010038,East
sample_11563,0.04304690358885002,West
107201700192,0.07686487528434036,East
sample_9573,0.0626028354161174,East
HC0006,0.08855573258069163,East
sample_10716,0.10890269235237791,West
sample_8253,0.0780907134279677,West
107201702398,0.13577275765619584,East
sample_314,0.032578638473133026,East
107201700808,0.05937445154103395,East
sample_9277,0.23965199703021983,East
sample_12182,0.028025372889172145,East
sample_3279,0.0362114763947826,West
sample_1554,0.034684194495503744,East
sample_11455,0.021698455324186766,East
107201701591,0.03981331214200796,East
sample_9387,0.06427537900137978,East
sample_12054,0.0616254914942039,East
C0016,0.03972469385754608,East
sample_8710,0.02359231535656185,East
sample_9069,0.03719920879115627,East
sample_11243,0.052735587346661124,West
sample_1994,0.054601603521497864,West
107201700451,0.08570434550736872,East
sample_12179,0.04701929377065556,West
sample_12049,0.09642160015562178,East
107201701724,0.16829997775598513,East
107201700185,0.06554868278328951,East
sample_8834,0.12207958370473516,East
sample_11521,0.06852313122189056,East
sample_11821,0.0637224293924336,East
sample_5457,0.043948643985633216,West
107201703705,0.05011734578265127,East
sample_2793,0.03214389227334635,East
107201701617,0.020420623732980116,East
sample_3196,0.06583456390919826,East
sample_9873,0.06869347137315794,East
sample_8866,0.02849438249137093,East
sample_12357,0.05109742687705941,East
sample_11325,0.07346658958151943,East
sample_123,0.0702618680473263,East
HK0080,0.04860564113278053,East
sample_759,0.11389128817829763,East
sample_8825,0.018055847059314945,East
sample_9475,0.05769027456701992,East
sample_4253,0.03851305156150734,West
sample_8011,0.0629184800249632,West
107201701098,0.046468920051212864,East
107201702388,0.02371101961385323,East
107201703120,0.060300412786597216,East
sample_1973,0.0456163534558683,West
sample_10664,0.05665186060623775,West
sample_8134,0.0643550924845545,West
sample_8841,0.06114800042305216,East
sample_9560,0.029536343823239226,East
107201701123,0.07430588685024797,East
sample_11777,0.07537206530298168,East
K0241,0.058135568538686365,East
107201703867,0.10202423143520177,East
sample_5009,0.0723791171195692,East
sample_10717,0.0488079699609946,West
sample_8954,0.08548108703343497,East
sample_12373,0.07050870252360623,East
sample_4855,0.07913476300141728,West
107201701069,0.03343924068421212,East
sample_188,0.031157453538530794,East
sample_59,0.06596018024206406,West
C0162,0.08189065152274694,East
sample_12193,0.07595817813280495,East
sample_11422,0.15651472138468986,East
sample_9942,0.05217130751673745,East
sample_8814,0.14888956970551157,East
sample_756,0.07130603776121415,East
107201701978,0.0380445762522512,East
sample_4024,0.03674402885613062,East
107201700833,0.044713210242888206,East
sample_282,0.03672881147289986,East
sample_9785,0.13937288603179793,East
sample_1288,0.14700132793453022,East
107201703216,0.038405264741452644,East
sample_64,0.05768277263990631,West
HK0021,0.024430079341261592,East
sample_3258,0.09454662725102117,East
107201701567,0.07754559742263317,East
sample_10115,0.07530223674907813,East
sample_2048,0.04179672881603961,West
sample_3820,0.1116704533049438,East
107201700907,0.0648347255467398,East
sample_6306,0.12935812208328815,East
sample_12024,0.058292755941124326,East
sample_7422,0.07375379652549638,West
107201703611,0.05876640455623565,East
sample_6278,0.04904465766892217,West
sample_9264,0.1764182429420679,East
sample_9424,0.10952005776735324,East
sample_3740,0.06037734164985207,West
107201702287,0.047862483799564884,East
sample_9526,0.04166619433515468,East
sample_9006,0.03408523316678592,East
sample_1541,0.020198342597629527,West
107201703759,0.04630501962525738,East
41_T_5,0.14436224283051405,West
sample_9596,0.11436821655711438,East
107201700087,0.11689151032975352,East
sample_3438,0.0609407930705471,West
107201702341,0.07709313197023537,East
sample_4228,0.04181598812627806,West
sample_9352,0.18511053749227963,East
sample_9509,0.07584008890830082,East
sample_12228,0.07639856925878336,East
sample_9333,0.041704897108437784,East
107201700958,0.06963134685836353,East
107201704002,0.10326505427360874,East
sample_3499,0.046429268724811956,East
107201701518,0.05830802099834313,East
sample_9880,0.07321296661613,East
sample_12335,0.054476366565822304,East
107201700130,0.08045657800559074,East
sample_9724,0.02601423594045627,East
sample_8604,0.11020941618228067,East
sample_9176,0.061883020821000154,East
sample_3665,0.0357988552635869,West
sample_12319,0.05011552959824121,West
sample_787,0.06931961569752229,West
sample_11015,0.17451349492073331,East
sample_5010,0.070373956098368,East
107201701874,0.028259503382507236,East
sample_150,0.04231718339467683,West
107201700513,0.0786575687957903,East
sample_5569,0.05002516659800801,East
107201703055,0.09546340696437342,East
sample_2130,0.07704344078324392,East
sample_12371,0.042848128491908104,East
107201703749,0.058757652594719594,East
sample_9297,0.042968263036433876,East
107201700438,0.06404957368814641,East
sample_6671,0.16692603553168317,East
sample_9385,0.17481431432599612,East
sample_11579,0.06748434399016397,East
sample_10693,0.0687290927077263,West
sample_979,0.06827319111579906,West
sample_9034,0.04083056218657255,East
107201700159,0.07294032469513904,East
sample_8609,0.03664103881607754,East
sample_8751,0.052811275913340866,East
sample_11654,0.05086523481957252,East
sample_11012,0.11815155430092927,West
sample_1837,0.06789041356910917,East
sample_2023,0.06335044982946243,West
sample_11819,0.04986990639829106,West
107201701873,0.14252369799306763,East
107201704016,0.019706603473239555,East
107201700497,0.06641004641347001,East
sample_3370,0.033914505615863476,West
sample_1972,0.06230076355669699,West
107201700961,0.09058916088626431,East
sample_10050,0.09525616113074857,East
sample_9555,0.0705719518186427,East
sample_3492,0.07798273022022048,East
107201703829,0.10576451377270926,East
sample_9295,0.2050410449594748,East
sample_6518,0.09747842193933152,West
107201702136,0.08280091226941493,East
sample_2061,0.048685365033003615,West
sample_1494,0.023348900469173636,West
sample_11640,0.033500134535345304,East
107201702614,0.05516485251843681,East
107201700543,0.07751506637442265,East
107201702435,0.06523640033836567,East
sample_2225,0.04837565583993588,East
sample_203,0.04441501303772834,East
sample_801,0.07340502000660341,West
sample_12266,0.10718246423041582,East
sample_608,0.06631662267337878,West
sample_8976,0.15049507122233804,East
107201700604,0.0377943271746075,East
107201704109,0.052436347885992246,East
sample_2415,0.05733574422754705,West
sample_10965,0.09989320118618247,East
107201701905,0.052782966727849975,East
sample_3664,0.046294771149898,West
sample_52,0.03362679171617646,West
sample_8963,0.059052934407915425,East
sample_777,0.06860998043825006,West
107201701103,0.05096111543268004,East
107201704149,0.05039559727747248,East
sample_3725,0.047435736506486845,West
sample_1989,0.04323964265404553,West
sample_11506,0.09020052296712489,East
sample_10012,0.04315481838900132,East
sample_11988,0.04259783507158731,West
sample_4119,0.0377367863158772,East
107201701671,0.079539610579487,East
107201700714,0.0648461705002124,East
sample_113,0.056034865118293836,East
K0076,0.06996942482003701,East
sample_813,0.062492779434668244,West
sample_10009,0.0573933183836984,East
sample_3685,0.07832884782951602,West
K0062,0.03557436174304537,East
sample_8811,0.026649830999499944,East
sample_4247,0.05745412964762073,West
107201700886,0.06514871032234504,East
sample_995,0.08083292229064859,West
sample_951,0.01841518750403124,West
sample_8577,0.023002478859029264,West
sample_11486,0.052873705961699394,East
sample_8852,0.11195503103467318,East
sample_1982,0.04306530169974969,West
sample_12289,0.0482102243070301,East
107201701655,0.04133455080629488,East
sample_8677,0.020175564247758532,East
107201701042,0.06429342124906642,East
sample_8926,0.04303346773667691,East
sample_906,0.050419740060167924,East
sample_1203,0.05308146832289209,East
sample_11887,0.05292093820244177,East
107201700814,0.03789937856394391,East
sample_9603,0.059333376609944456,East
sample_10078,0.07260506521703432,East
107201702107,0.049973650963427575,East
sample_8640,0.1042022083077167,East
sample_8846,0.08806547558635776,East
sample_2261,0.061362711283386016,East
sample_12343,0.05840862514630031,East
107201700105,0.059483395020109096,East
sample_9539,0.12425055684971785,East
sample_10048,0.08130085947284582,East
sample_3726,0.02131465131113576,West
sample_8505,0.05182688044382837,West
sample_12203,0.04244357384977451,East
sample_9694,0.05940728582595642,East
sample_9123,0.2105466282675821,East
107201701862,0.07881451632417703,East
sample_4106,0.08466917934742907,East
sample_10700,0.04588858567097854,West
sample_980,0.029307472287098624,West
107201703138,0.04622938951480781,East
107201700062,0.04826113342827981,East
sample_2152,0.04928702274251467,East
sample_8851,0.06220832488305598,East
sample_10720,0.036577946633621294,West
C0111,0.051177210018651595,East
107201702381,0.10569702832357054,East
sample_9395,0.06634385411655984,East
107201701109,0.05367839846961676,East
sample_5456,0.02521846670875395,West
107201703318,0.06383119739171822,East
sample_9159,0.071751647806823,East
sample_3269,0.05029892310296269,West
sample_7758,0.075621333005969,West
sample_3681,0.0649764286835903,West
sample_9883,0.035177937475140156,East
107201702221,0.08638308418120282,East
107201701165,0.06562768684310721,East
sample_10953,0.09580870255947092,East
107201702622,0.02995291657862829,East
sample_9831,0.03418766315890367,East
sample_9057,0.03190334040601202,East
sample_415,0.031936826772982346,East
sample_11572,0.1214635204642335,East
sample_11332,0.03504216918258328,West
107201701090,0.09228489915962457,East
107201703349,0.06372684871030047,East
sample_811,0.044364288002034916,West
sample_12197,0.05837603231265518,West
sample_3204,0.10312711757583291,East
107201701914,0.08666798077703178,East
sample_6804,0.13071160453174696,East
107201700986,0.06208363586933964,East
sample_11251,0.04809462617320001,East
sample_9948,0.10588153875112563,East
sample_8555,0.06086692539193862,West
sample_12394,0.08031048938668724,East
sample_839,0.0873533739797543,East
sample_10068,0.05692117016545545,East
sample_3423,0.05547866448558883,East
K0055,0.10241834104596953,East
sample_9802,0.10059973522465356,East
sample_3565,0.053846369556871714,East
sample_11471,0.05692117016545545,East
sample_2243,0.03812572768367175,East
107201700561,0.058975083889271314,East
sample_9661,0.059027909197073694,East
sample_11315,0.04201612961737392,East
107201704338,0.04353849497714258,East
sample_174,0.038771770410242115,East
sample_12098,0.07830655595300341,East
sample_10651,0.06254458131446752,West
C0008,0.0528272458029398,East
sample_3682,0.043575633633278085,West
sample_9540,0.05350214136870556,East
107201701994,0.05059233103279017,East
107201700305,0.10136242624651136,East
sample_11959,0.1822298901490009,East
sample_11246,0.0346980091338242,West
sample_8842,0.057593540686362375,East
sample_2848,0.07253988333602597,West
107201703078,0.07250952770675277,East
sample_9697,0.18525987410732234,East
sample_41,0.03149166160809213,West
107201702472,0.04730868194147241,East
107201701161,0.0564391702413303,East
sample_652,0.049351478413292085,East
sample_261,0.04472312020994572,West
sample_9056,0.041920629776831586,East
sample_11194,0.1214162013850204,East
sample_996,0.02934502460256761,West
107201703185,0.04646499185585485,East
sample_12012,0.019625982356572088,West
sample_11235,0.06351018148855316,West
107201700679,0.05420911100642846,East
sample_9702,0.06496394412159845,East
107201702413,0.04066871719980093,East
sample_8769,0.049012923570559745,East
sample_3441,0.051414219026485596,East
sample_4925,0.04327000499780608,East
sample_11006,0.06877539080765879,East
sample_12021,0.03328145265570877,West
107201703992,0.0658806737016346,East
sample_4756,0.06761264998342828,East
sample_8952,0.037382169437889856,East
sample_2960,0.030531011198496293,East
107201700664,0.04460474152797555,East
sample_9619,0.08195893826142511,East
sample_3927,0.08545731703656505,West
107201701382,0.03566921593725804,East
sample_8725,0.09361147278562408,East
sample_2044,0.06506982124531543,West
sample_1829,0.07845045219385247,West
sample_56,0.07898651526520423,West
107201701077,0.03635953117814185,East
sample_12356,0.07814780947843183,East
107201701433,0.05921444123330544,East
sample_9670,0.07664966941796438,East
sample_1615,0.034162493304758554,West
107201704094,0.0914866055252562,East
sample_11117,0.07829455655769094,West
107201700883,0.10250703369955338,East
sample_4162,0.03960694280963171,East
sample_4042,0.0632110167806893,East
sample_10560,0.03416282859789704,West
107201700491,0.09115537625058065,East
107201701391,0.10113343398306536,East
sample_9665,0.06880427249846133,East
sample_9841,0.04080791136945035,East
sample_7521,0.06624204265751965,West
sample_12042,0.07167195347515828,East
sample_2957,0.031063206664145766,East
sample_4057,0.07359633974513594,East
107201700287,0.07018702922792569,East
107201701791,0.04759735450353964,East
sample_2740,0.05521856087258343,East
sample_9538,0.06801287798028535,East
sample_11677,0.02482230291214014,West
sample_1348,0.036982090300514275,West
sample_8529,0.05847706646186673,West
sample_5574,0.05795321646935794,East
sample_11686,0.07167195347515828,East
107201700581,0.04309875815161221,East
sample_11271,0.06327091258910073,East
107201701766,0.06590615708032091,East
sample_2272,0.04833203327093191,East
sample_352,0.034976915714989655,West
sample_11020,0.08504153968871647,East
sample_9001,0.08385740907398702,East
sample_4033,0.09505020755510674,East
107201704078,0.05446927456575497,East
107201700484,0.08353607295193632,East
107201701882,0.043066512201219306,East
sample_2190,0.05351014794882515,West
sample_4229,0.05990766916416286,West
sample_11204,0.06143107541777702,West
sample_3776,0.04377975368859885,West
sample_1350,0.06118331265631085,West
sample_3715,0.01615460878431825,West
sample_11704,0.1224980489130962,East
sample_4884,0.03550488266335733,West
107201701826,0.06722440790760192,East
107201700181,0.08529082521420825,East
sample_7582,0.023371343523768535,West
sample_12331,0.04706212967016327,East
sample_1781,0.028567476611907658,West
sample_589,0.0636359086838981,East
sample_8715,0.05709884826442929,East
sample_12153,0.05171433334976076,East
107201700435,0.15744927637558637,East
107201702377,0.024195255895385855,East
sample_5966,0.06865480460489513,East
sample_3641,0.037254728827809405,West
sample_1616,0.06672752863189862,West
sample_69,0.03566050700927388,West
sample_10659,0.0936222409938875,West
sample_8657,0.11321205919468474,East
sample_1053,0.12990681750715083,East
sample_8830,0.07400982292490256,East
sample_4244,0.0425191804357377,West
sample_3679,0.03273993434051876,West
107201701658,0.06203820996274866,East
sample_9364,0.05025926452993552,East
107201700875,0.05240615474697296,East
107201703804,0.05607083267063825,East
sample_11909,0.03598836887892212,East
107201701483,0.023155848063192732,East
sample_713,0.036579361218267666,West
sample_11562,0.10602080454150711,West
sample_975,0.0649553750175764,West
sample_8752,0.042477892823556886,East
sample_12084,0.030699912271385348,East
sample_1184,0.045411578160242515,East
107201703077,0.035824822197918146,East
sample_7819,0.04276738601660615,West
107201700579,0.03636826358525486,East
sample_8935,0.08028684597424915,East
sample_8630,0.07982559020466216,East
sample_9904,0.05581465807172139,East
K0006,0.039389356995475085,East
107201700548,0.059770290306468715,East
sample_8839,0.07247349095806722,East
107201701802,0.08264767870591647,East
sample_2175,0.07669213321817611,West
sample_994,0.0754926466737227,West
107201703591,0.07699029384795954,East
sample_9166,0.06771950922240959,East
sample_2234,0.1270408680869237,East
107201701315,0.10426703859663705,East
107201700993,0.04697627222680266,East
sample_8611,0.03366677642890653,East
sample_11195,0.08526221142642619,East
sample_9327,0.06560482528209798,East
sample_3838,0.04092418505718893,East
sample_990,0.026634842843652348,West
sample_9816,0.054461747668011005,East
sample_7498,0.09123120690103201,West
sample_9822,0.07313527856949237,East
sample_3918,0.03460326351267588,West
